Date,Time,Open,High,Low,Close,Volume
2010.05.25,00:00,1.16031,1.16948,1.15213,1.15488,54642
2010.05.26,00:00,1.15489,1.16233,1.15142,1.16064,51217
2010.05.27,00:00,1.16066,1.16546,1.14845,1.15169,50766
2010.05.28,00:00,1.15167,1.15950,1.14803,1.15898,46813
2010.05.31,00:00,1.15797,1.15915,1.15346,1.15513,30937
2010.06.01,00:00,1.15518,1.17295,1.14706,1.15724,52769
2010.06.02,00:00,1.15722,1.16018,1.15272,1.15468,48740
2010.06.03,00:00,1.15465,1.15724,1.14961,1.15682,46226
2010.06.04,00:00,1.15683,1.16430,1.14239,1.16241,49585
2010.06.07,00:00,1.16376,1.16721,1.15838,1.16324,50843
2010.06.08,00:00,1.16339,1.16406,1.14851,1.15322,50919
2010.06.09,00:00,1.15324,1.15543,1.14153,1.14820,42890
2010.06.10,00:00,1.14814,1.15031,1.13974,1.14336,47408
2010.06.11,00:00,1.14336,1.15455,1.14050,1.14914,42634
2010.06.14,00:00,1.14861,1.14882,1.13498,1.14263,42420
2010.06.15,00:00,1.14265,1.14789,1.12918,1.13358,42820
2010.06.16,00:00,1.13354,1.13381,1.12495,1.13165,38914
2010.06.17,00:00,1.13162,1.13284,1.10942,1.11200,42547
2010.06.18,00:00,1.11197,1.11299,1.10810,1.10839,33686
2010.06.21,00:00,1.10257,1.11365,1.10080,1.11146,42657
2010.06.22,00:00,1.11137,1.11192,1.10350,1.10744,45525
2010.06.23,00:00,1.10760,1.11368,1.10201,1.10518,43757
2010.06.24,00:00,1.10522,1.10661,1.09837,1.10194,37855
2010.06.25,00:00,1.10193,1.10461,1.09208,1.09264,38644
2010.06.28,00:00,1.09348,1.09377,1.08162,1.08668,37945
2010.06.29,00:00,1.08681,1.09012,1.08010,1.08174,39973
2010.06.30,00:00,1.08173,1.08543,1.07517,1.07770,40927
2010.07.01,00:00,1.07768,1.07878,1.05778,1.05955,48062
2010.07.02,00:00,1.05946,1.06951,1.05849,1.06259,40818
2010.07.05,00:00,1.06407,1.06730,1.06184,1.06470,25064
2010.07.06,00:00,1.06464,1.06658,1.05609,1.05950,36982
2010.07.07,00:00,1.05947,1.06364,1.05080,1.05218,33752
2010.07.08,00:00,1.05212,1.05630,1.04799,1.04941,33194
2010.07.09,00:00,1.04938,1.05917,1.04888,1.05758,27174
2010.07.12,00:00,1.05537,1.06749,1.05429,1.06040,29809
2010.07.13,00:00,1.06036,1.06446,1.05139,1.05432,29823
2010.07.14,00:00,1.05440,1.06165,1.05096,1.05113,31922
2010.07.15,00:00,1.05111,1.05459,1.04003,1.04153,35773
2010.07.16,00:00,1.04150,1.05412,1.03994,1.05050,32028
2010.07.19,00:00,1.04793,1.05596,1.04465,1.05430,30274
2010.07.20,00:00,1.05432,1.05549,1.04515,1.05194,31987
2010.07.21,00:00,1.05199,1.05418,1.04844,1.05063,33169
2010.07.22,00:00,1.05060,1.05101,1.03936,1.04321,33523
2010.07.23,00:00,1.04326,1.05624,1.04067,1.05433,34200
2010.07.26,00:00,1.05416,1.05549,1.04596,1.04867,31039
2010.07.27,00:00,1.04876,1.06391,1.04809,1.05986,33012
2010.07.28,00:00,1.06002,1.06227,1.05365,1.05666,33583
2010.07.29,00:00,1.05662,1.05785,1.03735,1.04108,31693
2010.07.30,00:00,1.04118,1.04656,1.03614,1.04101,34361
2010.08.02,00:00,1.04012,1.04751,1.03470,1.03907,28712
2010.08.03,00:00,1.03914,1.04131,1.03472,1.03943,27496
2010.08.04,00:00,1.03940,1.05536,1.03782,1.05343,29560
2010.08.05,00:00,1.05346,1.05409,1.04121,1.04626,27460
2010.08.06,00:00,1.04628,1.05073,1.03305,1.03883,26590
2010.08.09,00:00,1.03747,1.04978,1.03741,1.04872,23563
2010.08.10,00:00,1.04874,1.06174,1.04605,1.04809,34191
2010.08.11,00:00,1.04807,1.06240,1.04742,1.06043,35387
2010.08.12,00:00,1.06029,1.06148,1.04643,1.04978,34954
2010.08.13,00:00,1.04978,1.05475,1.04816,1.05089,29805
2010.08.16,00:00,1.04792,1.05330,1.03501,1.03933,34123
2010.08.17,00:00,1.03936,1.04469,1.03613,1.04332,33077
2010.08.18,00:00,1.04333,1.04512,1.03845,1.04232,29715
2010.08.19,00:00,1.04243,1.04639,1.02572,1.03219,38728
2010.08.20,00:00,1.03217,1.03917,1.02865,1.03384,31662
2010.08.23,00:00,1.03480,1.04142,1.03011,1.04125,28916
2010.08.24,00:00,1.04124,1.04497,1.02861,1.03165,37174
2010.08.25,00:00,1.03162,1.03280,1.02473,1.02959,35454
2010.08.26,00:00,1.02957,1.03177,1.02215,1.02383,34259
2010.08.27,00:00,1.02387,1.03042,1.02197,1.02780,33210
2010.08.30,00:00,1.02744,1.03083,1.02364,1.02569,24301
2010.08.31,00:00,1.02569,1.02593,1.01353,1.01419,34182
2010.09.01,00:00,1.01421,1.01811,1.00640,1.01566,27498
2010.09.02,00:00,1.01571,1.01841,1.00951,1.01304,22880
2010.09.03,00:00,1.01301,1.02373,1.01196,1.01624,20165
2010.09.06,00:00,1.01639,1.01821,1.01055,1.01089,16538
2010.09.07,00:00,1.01094,1.01461,1.00791,1.01108,23419
2010.09.08,00:00,1.01110,1.01389,1.00599,1.01112,30660
2010.09.09,00:00,1.01115,1.01663,1.00989,1.01510,29269
2010.09.10,00:00,1.01500,1.02769,1.01349,1.01963,34552
2010.09.13,00:00,1.01911,1.02053,1.00704,1.00745,33785
2010.09.14,00:00,1.00750,1.00859,0.99321,0.99585,37068
2010.09.15,00:00,0.99585,1.00478,0.99464,1.00286,37604
2010.09.16,00:00,1.00273,1.01697,0.99973,1.01573,35211
2010.09.17,00:00,1.01573,1.01814,1.00700,1.00959,35817
2010.09.20,00:00,1.01032,1.01177,1.00291,1.00493,26734
2010.09.21,00:00,1.00499,1.00735,0.99606,0.99707,33697
2010.09.22,00:00,0.99705,0.99820,0.98383,0.98663,34996
2010.09.23,00:00,0.98660,0.98988,0.98042,0.98554,34231
2010.09.24,00:00,0.98549,0.98801,0.97790,0.98282,36726
2010.09.27,00:00,0.98325,0.98702,0.98163,0.98599,29702
2010.09.28,00:00,0.98589,0.98772,0.97380,0.97592,36150
2010.09.29,00:00,0.97594,0.98140,0.97334,0.97688,29133
2010.09.30,00:00,0.97693,0.98388,0.97077,0.98338,41433
2010.10.01,00:00,0.98328,0.98423,0.97208,0.97356,43397
2010.10.04,00:00,0.97540,0.97888,0.97040,0.97108,38728
2010.10.05,00:00,0.97109,0.97379,0.96444,0.96642,40508
2010.10.06,00:00,0.96643,0.96836,0.95985,0.96169,37189
2010.10.07,00:00,0.96172,0.97001,0.95545,0.96629,39852
2010.10.08,00:00,0.96627,0.96962,0.95907,0.96247,36870
2010.10.11,00:00,0.96005,0.96625,0.95937,0.96418,27619
2010.10.12,00:00,0.96419,0.97272,0.95541,0.95738,36378
2010.10.13,00:00,0.95737,0.96400,0.95443,0.95825,30862
2010.10.14,00:00,0.95820,0.95861,0.94626,0.95283,35434
2010.10.15,00:00,0.95291,0.96008,0.94847,0.95874,35170
2010.10.18,00:00,0.95802,0.96486,0.95411,0.95861,33741
2010.10.19,00:00,0.95868,0.97556,0.95773,0.97037,41305
2010.10.20,00:00,0.97039,0.97158,0.95714,0.96206,39162
2010.10.21,00:00,0.96204,0.96851,0.96107,0.96725,44925
2010.10.22,00:00,0.96720,0.98037,0.96593,0.97693,46439
2010.10.25,00:00,0.97685,0.97826,0.96624,0.97102,55390
2010.10.26,00:00,0.97109,0.98813,0.97018,0.98400,63342
2010.10.27,00:00,0.98400,0.99281,0.98380,0.98981,67159
2010.10.28,00:00,0.98981,0.99056,0.98032,0.98305,55610
2010.10.29,00:00,0.98308,0.99094,0.98178,0.98218,69922
2010.11.01,00:00,0.98261,0.99706,0.98121,0.99185,73391
2010.11.02,00:00,0.99187,0.99316,0.97576,0.97933,72132
2010.11.03,00:00,0.97933,0.98228,0.96916,0.97169,83256
2010.11.04,00:00,0.97171,0.97365,0.95678,0.95816,85748
2010.11.05,00:00,0.95812,0.96401,0.95475,0.96096,78179
2010.11.08,00:00,0.96080,0.96806,0.96012,0.96601,82316
2010.11.09,00:00,0.96601,0.96958,0.95863,0.96770,89108
2010.11.10,00:00,0.96768,0.97657,0.96726,0.97021,90465
2010.11.11,00:00,0.97023,0.97853,0.96702,0.97518,82095
2010.11.12,00:00,0.97517,0.98124,0.97226,0.98080,92048
2010.11.15,00:00,0.97999,0.98704,0.97621,0.98483,84811
2010.11.16,00:00,0.98480,0.99748,0.98281,0.99638,93217
2010.11.17,00:00,0.99639,0.99748,0.98817,0.99153,79789
2010.11.18,00:00,0.99154,0.99968,0.98547,0.99570,80743
2010.11.19,00:00,0.99572,0.99964,0.98752,0.99224,73441
2010.11.22,00:00,0.99158,0.99405,0.98767,0.98786,81480
2010.11.23,00:00,0.98788,0.99741,0.98482,0.99653,94585
2010.11.24,00:00,0.99652,0.99878,0.98980,0.99610,91271
2010.11.25,00:00,0.99610,1.00194,0.99430,1.00025,72973
2010.11.26,00:00,1.00026,1.00528,0.99831,1.00323,79112
2010.11.29,00:00,1.00307,1.00450,0.99876,1.00091,85868
2010.11.30,00:00,1.00074,1.00419,0.99254,1.00360,101023
2010.12.01,00:00,1.00361,1.00655,0.99868,1.00286,97206
2010.12.02,00:00,1.00284,1.00531,0.98884,0.99269,93252
2010.12.03,00:00,0.99272,0.99494,0.97264,0.97343,84239
2010.12.06,00:00,0.97535,0.98737,0.97254,0.98195,84980
2010.12.07,00:00,0.98189,0.98831,0.97564,0.98750,90044
2010.12.08,00:00,0.98744,0.99143,0.98484,0.98580,89821
2010.12.09,00:00,0.98580,0.98937,0.98085,0.98300,86397
2010.12.10,00:00,0.98301,0.98402,0.97948,0.98078,73084
2010.12.13,00:00,0.98149,0.98505,0.96484,0.96828,75964
2010.12.14,00:00,0.96826,0.96893,0.95612,0.95954,87894
2010.12.15,00:00,0.95958,0.96949,0.95741,0.96735,90101
2010.12.16,00:00,0.96736,0.97328,0.96387,0.96453,82131
2010.12.17,00:00,0.96453,0.97190,0.95578,0.96861,81750
2010.12.20,00:00,0.97014,0.97191,0.96313,0.96500,77826
2010.12.21,00:00,0.96504,0.96519,0.95621,0.95821,80964
2010.12.22,00:00,0.95824,0.95866,0.95025,0.95179,78280
2010.12.23,00:00,0.95175,0.96630,0.94966,0.95904,73819
2010.12.24,00:00,0.95906,0.96324,0.95547,0.96204,39401
2010.12.27,00:00,0.96118,0.96447,0.95727,0.96002,63126
2010.12.28,00:00,0.96005,0.96005,0.94373,0.95176,74339
2010.12.29,00:00,0.95177,0.95320,0.94383,0.94406,67981
2010.12.30,00:00,0.94403,0.94492,0.93442,0.93483,70015
2010.12.31,00:00,0.93483,0.93955,0.93002,0.93374,55551
2011.01.03,00:00,0.93354,0.93820,0.93190,0.93375,67435
2011.01.04,00:00,0.93375,0.95159,0.93261,0.94783,84404
2011.01.05,00:00,0.94786,0.96839,0.94689,0.96571,86555
2011.01.06,00:00,0.96567,0.97071,0.96102,0.96526,83137
2011.01.07,00:00,0.96525,0.96890,0.96035,0.96696,83348
2011.01.10,00:00,0.96833,0.97257,0.96304,0.96770,79300
2011.01.11,00:00,0.96767,0.97826,0.96595,0.97358,84934
2011.01.12,00:00,0.97358,0.97552,0.96607,0.96641,89648
2011.01.13,00:00,0.96644,0.97628,0.96124,0.96420,87314
2011.01.14,00:00,0.96425,0.96862,0.96041,0.96320,85720
2011.01.17,00:00,0.96324,0.96755,0.96312,0.96502,73849
2011.01.18,00:00,0.96497,0.96555,0.95517,0.96340,88828
2011.01.19,00:00,0.96339,0.96457,0.95204,0.95584,91651
2011.01.20,00:00,0.95583,0.96831,0.95268,0.96729,93152
2011.01.21,00:00,0.96729,0.96860,0.95724,0.95810,86288
2011.01.24,00:00,0.95821,0.96221,0.94719,0.94877,80977
2011.01.25,00:00,0.94879,0.95218,0.94028,0.94239,95790
2011.01.26,00:00,0.94237,0.94643,0.94006,0.94273,88398
2011.01.27,00:00,0.94268,0.94807,0.93895,0.94586,91498
2011.01.28,00:00,0.94583,0.94706,0.94050,0.94165,85924
2011.01.31,00:00,0.94203,0.94480,0.93713,0.94414,86023
2011.02.01,00:00,0.94417,0.94545,0.93365,0.93531,89626
2011.02.02,00:00,0.93530,0.94409,0.93284,0.94017,87726
2011.02.03,00:00,0.94016,0.95239,0.93946,0.94586,84778
2011.02.04,00:00,0.94582,0.95930,0.94527,0.95495,77848
2011.02.07,00:00,0.95603,0.95973,0.95293,0.95567,83224
2011.02.08,00:00,0.95563,0.96420,0.95232,0.96291,86162
2011.02.09,00:00,0.96291,0.96601,0.95520,0.95773,82323
2011.02.10,00:00,0.95774,0.97017,0.95774,0.96927,82377
2011.02.11,00:00,0.96927,0.97742,0.96780,0.97296,80783
2011.02.14,00:00,0.97290,0.97434,0.96910,0.96993,75005
2011.02.15,00:00,0.96994,0.97285,0.96511,0.96688,82165
2011.02.16,00:00,0.96690,0.97380,0.95527,0.95970,53087
2011.02.17,00:00,0.95970,0.96015,0.94772,0.94959,50134
2011.02.18,00:00,0.94958,0.95386,0.94346,0.94407,49560
2011.02.21,00:00,0.94559,0.94883,0.94356,0.94667,31904
2011.02.22,00:00,0.94666,0.95050,0.93660,0.93827,58516
2011.02.23,00:00,0.93828,0.93915,0.93073,0.93308,52359
2011.02.24,00:00,0.93307,0.93311,0.92257,0.92538,58640
2011.02.25,00:00,0.92550,0.93183,0.92397,0.92801,47034
2011.02.28,00:00,0.92798,0.93060,0.92585,0.92852,45480
2011.03.01,00:00,0.92850,0.93212,0.92730,0.92820,45830
2011.03.02,00:00,0.92829,0.92904,0.92016,0.92364,45153
2011.03.03,00:00,0.92353,0.93269,0.92319,0.93170,46329
2011.03.04,00:00,0.93169,0.93291,0.92230,0.92393,41717
2011.03.07,00:00,0.92535,0.92749,0.92358,0.92640,38342
2011.03.08,00:00,0.92641,0.93630,0.92612,0.93515,38858
2011.03.09,00:00,0.93516,0.93686,0.92690,0.92968,39914
2011.03.10,00:00,0.92967,0.93624,0.92806,0.93192,48346
2011.03.11,00:00,0.93190,0.93580,0.92678,0.92968,47021
2011.03.14,00:00,0.92815,0.93160,0.92291,0.92398,40910
2011.03.15,00:00,0.92397,0.92509,0.91404,0.91684,61226
2011.03.16,00:00,0.91684,0.91978,0.88611,0.90030,57935
2011.03.17,00:00,0.90024,0.90582,0.89645,0.89837,62420
2011.03.18,00:00,0.89839,0.90898,0.89743,0.89953,54236
2011.03.21,00:00,0.90136,0.90741,0.90133,0.90516,39391
2011.03.22,00:00,0.90515,0.90567,0.90125,0.90350,38507
2011.03.23,00:00,0.90352,0.90874,0.89783,0.90800,45328
2011.03.24,00:00,0.90797,0.91235,0.90286,0.90757,44138
2011.03.25,00:00,0.90756,0.92139,0.90756,0.91927,39441
2011.03.28,00:00,0.92100,0.92341,0.91516,0.91685,38658
2011.03.29,00:00,0.91683,0.92238,0.91397,0.92040,41560
2011.03.30,00:00,0.92042,0.92750,0.91757,0.91847,45693
2011.03.31,00:00,0.91846,0.91976,0.91260,0.91802,44111
2011.04.01,00:00,0.91802,0.93397,0.91791,0.92349,48954
2011.04.04,00:00,0.92496,0.92611,0.91911,0.92312,37613
2011.04.05,00:00,0.92312,0.92726,0.92047,0.92517,39681
2011.04.06,00:00,0.92517,0.92950,0.91300,0.91846,48582
2011.04.07,00:00,0.91846,0.91995,0.91525,0.91617,45894
2011.04.08,00:00,0.91619,0.91668,0.90577,0.90616,43559
2011.04.11,00:00,0.90823,0.91045,0.90464,0.90640,35645
2011.04.12,00:00,0.90633,0.90744,0.89419,0.89659,52554
2011.04.13,00:00,0.89659,0.89908,0.89283,0.89600,45746
2011.04.14,00:00,0.89598,0.89690,0.88955,0.89243,48714
2011.04.15,00:00,0.89243,0.89587,0.89151,0.89181,37609
2011.04.18,00:00,0.89270,0.89991,0.89050,0.89583,48943
2011.04.19,00:00,0.89582,0.90094,0.89453,0.89963,46335
2011.04.20,00:00,0.89963,0.89976,0.88745,0.88826,50196
2011.04.21,00:00,0.88823,0.88917,0.87800,0.88609,46170
2011.04.22,00:00,0.88611,0.88778,0.88449,0.88574,12528
2011.04.25,00:00,0.88538,0.88731,0.87714,0.88092,30402
2011.04.26,00:00,0.88097,0.88518,0.87324,0.87324,44545
2011.04.27,00:00,0.87325,0.88336,0.86694,0.87561,51230
2011.04.28,00:00,0.87558,0.87593,0.86886,0.87357,43057
2011.04.29,00:00,0.87357,0.87473,0.86256,0.86487,34702
2011.05.02,00:00,0.86503,0.86956,0.86246,0.86516,39847
2011.05.03,00:00,0.86509,0.86734,0.85955,0.86100,43622
2011.05.04,00:00,0.86095,0.86478,0.85526,0.86138,52809
2011.05.05,00:00,0.86136,0.87125,0.85564,0.87028,56219
2011.05.06,00:00,0.87020,0.87983,0.86766,0.87797,66151
2011.05.09,00:00,0.87777,0.87873,0.87086,0.87155,51421
2011.05.10,00:00,0.87145,0.88230,0.87072,0.87955,58025
2011.05.11,00:00,0.87954,0.88831,0.87830,0.88753,52819
2011.05.12,00:00,0.88746,0.89036,0.88255,0.88399,56100
2011.05.13,00:00,0.88399,0.89460,0.87974,0.89215,52141
2011.05.16,00:00,0.89240,0.89380,0.87990,0.88442,49149
2011.05.17,00:00,0.88418,0.88819,0.87965,0.87987,52806
2011.05.18,00:00,0.87981,0.88438,0.87830,0.88075,46785
2011.05.19,00:00,0.88071,0.88790,0.87646,0.88049,48331
2011.05.20,00:00,0.88040,0.88551,0.87475,0.87710,50520
2011.05.23,00:00,0.87883,0.88485,0.87549,0.88358,49023
2011.05.24,00:00,0.88351,0.88923,0.87819,0.87985,45713
2011.05.25,00:00,0.87993,0.88135,0.87086,0.87244,46567
2011.05.26,00:00,0.87234,0.87323,0.86498,0.86542,48397
2011.05.27,00:00,0.86535,0.86618,0.84634,0.85153,54034
2011.05.30,00:00,0.84947,0.85307,0.84891,0.85176,27836
2011.05.31,00:00,0.85118,0.85459,0.84659,0.85375,46780
2011.06.01,00:00,0.85387,0.85422,0.83827,0.84183,47351
2011.06.02,00:00,0.84182,0.84528,0.84016,0.84214,42068
2011.06.03,00:00,0.84212,0.84452,0.83303,0.83355,42236
2011.06.06,00:00,0.83497,0.83855,0.83275,0.83443,43603
2011.06.07,00:00,0.83433,0.83904,0.83263,0.83605,43647
2011.06.08,00:00,0.83599,0.83798,0.83462,0.83585,44499
2011.06.09,00:00,0.83523,0.84453,0.83523,0.84119,43664
2011.06.10,00:00,0.84109,0.84395,0.83961,0.84268,42893
2011.06.13,00:00,0.84268,0.84675,0.83531,0.83708,38395
2011.06.14,00:00,0.83700,0.84564,0.83472,0.84525,45849
2011.06.15,00:00,0.84526,0.85507,0.84423,0.85282,51199
2011.06.16,00:00,0.85281,0.85490,0.84730,0.84749,55342
2011.06.17,00:00,0.84749,0.85098,0.84422,0.84690,47400
2011.06.20,00:00,0.84900,0.85160,0.84061,0.84617,41789
2011.06.21,00:00,0.84608,0.84612,0.83999,0.84035,38136
2011.06.22,00:00,0.84017,0.84320,0.83397,0.83898,39269
2011.06.23,00:00,0.83886,0.84379,0.83640,0.83864,46798
2011.06.24,00:00,0.83856,0.83945,0.83059,0.83331,43577
2011.06.27,00:00,0.83251,0.83834,0.83186,0.83501,42825
2011.06.28,00:00,0.83501,0.83574,0.82750,0.83176,45781
2011.06.29,00:00,0.83169,0.83675,0.82966,0.83400,44726
2011.06.30,00:00,0.83398,0.84641,0.83050,0.84018,41902
2011.07.01,00:00,0.84018,0.85258,0.83993,0.84736,42220
2011.07.04,00:00,0.84761,0.85027,0.84616,0.84765,31374
2011.07.05,00:00,0.84765,0.85067,0.83833,0.84039,39925
2011.07.06,00:00,0.84046,0.84425,0.83639,0.83925,44784
2011.07.07,00:00,0.83878,0.84946,0.83792,0.84409,42149
2011.07.08,00:00,0.84398,0.85198,0.83553,0.83557,43025
2011.07.11,00:00,0.83720,0.83872,0.83299,0.83570,46562
2011.07.12,00:00,0.83553,0.83972,0.82819,0.83027,61574
2011.07.13,00:00,0.83022,0.83298,0.81734,0.81757,52870
2011.07.14,00:00,0.81762,0.81987,0.80797,0.81589,53711
2011.07.15,00:00,0.81579,0.81911,0.81206,0.81461,45909
2011.07.18,00:00,0.80890,0.81931,0.80814,0.81757,45278
2011.07.19,00:00,0.81757,0.82772,0.81506,0.82389,47034
2011.07.20,00:00,0.82379,0.82547,0.81772,0.81951,39826
2011.07.21,00:00,0.81946,0.82367,0.81357,0.81496,49887
2011.07.22,00:00,0.81496,0.82468,0.81454,0.81940,41506
2011.07.25,00:00,0.81101,0.81547,0.80202,0.80594,40422
2011.07.26,00:00,0.80591,0.80686,0.79974,0.80115,42446
2011.07.27,00:00,0.80098,0.80464,0.79958,0.80160,36605
2011.07.28,00:00,0.80133,0.80457,0.79897,0.80106,39707
2011.07.29,00:00,0.80106,0.80305,0.78498,0.78543,47219
2011.08.01,00:00,0.79181,0.79519,0.77296,0.78346,53555
2011.08.02,00:00,0.78346,0.78556,0.76206,0.76207,60051
2011.08.03,00:00,0.76205,0.77874,0.76077,0.77023,63014
2011.08.04,00:00,0.77023,0.78009,0.76255,0.76366,69624
2011.08.05,00:00,0.76346,0.77399,0.75783,0.76678,67220
2011.08.08,00:00,0.75887,0.76509,0.74814,0.75490,75019
2011.08.09,00:00,0.75485,0.75923,0.70663,0.72069,83013
2011.08.10,00:00,0.72065,0.73299,0.71790,0.72635,71472
2011.08.11,00:00,0.72626,0.76869,0.72370,0.76160,77615
2011.08.12,00:00,0.76073,0.77854,0.75477,0.77800,64920
2011.08.15,00:00,0.78270,0.79965,0.77874,0.78391,59774
2011.08.16,00:00,0.78391,0.79586,0.77689,0.79563,59371
2011.08.17,00:00,0.79566,0.80162,0.78237,0.78983,66127
2011.08.18,00:00,0.78967,0.79874,0.78570,0.79392,59907
2011.08.19,00:00,0.79390,0.79596,0.78069,0.78457,60143
2011.08.22,00:00,0.79021,0.79064,0.78382,0.79010,52218
2011.08.23,00:00,0.78999,0.79309,0.78519,0.79216,47975
2011.08.24,00:00,0.79217,0.79601,0.78745,0.79586,48939
2011.08.25,00:00,0.79573,0.79883,0.79097,0.79287,51425
2011.08.26,00:00,0.79287,0.81569,0.78920,0.80595,53655
2011.08.29,00:00,0.80680,0.82403,0.80669,0.81557,44702
2011.08.30,00:00,0.81562,0.82318,0.81205,0.81992,46861
2011.08.31,00:00,0.81992,0.82081,0.79927,0.80573,53234
2011.09.01,00:00,0.80572,0.80876,0.79257,0.79543,53424
2011.09.02,00:00,0.79543,0.79601,0.77107,0.78799,53573
2011.09.05,00:00,0.78684,0.79116,0.78203,0.78701,46776
2011.09.06,00:00,0.78705,0.86258,0.78395,0.86165,68045
2011.09.07,00:00,0.86157,0.86253,0.85388,0.85726,51031
2011.09.08,00:00,0.85725,0.87684,0.85716,0.87534,56032
2011.09.09,00:00,0.87536,0.88635,0.87052,0.88343,66799
2011.09.12,00:00,0.88744,0.89268,0.87966,0.87984,80518
2011.09.13,00:00,0.87984,0.88790,0.87576,0.88017,74804
2011.09.14,00:00,0.88010,0.88536,0.87286,0.87567,72164
2011.09.15,00:00,0.87565,0.87968,0.86472,0.86930,60988
2011.09.16,00:00,0.86923,0.87771,0.86858,0.87529,54577
2011.09.19,00:00,0.88046,0.88747,0.87937,0.88184,60548
2011.09.20,00:00,0.88183,0.89200,0.87900,0.88703,68733
2011.09.21,00:00,0.88703,0.90090,0.88546,0.89988,67861
2011.09.22,00:00,0.89987,0.91819,0.89756,0.90847,78607
2011.09.23,00:00,0.90846,0.90867,0.89958,0.90467,67356
2011.09.26,00:00,0.90368,0.91423,0.90056,0.90117,74298
2011.09.27,00:00,0.90114,0.90570,0.89244,0.89592,65045
2011.09.28,00:00,0.89595,0.90030,0.89257,0.90005,62426
2011.09.29,00:00,0.89998,0.90210,0.89178,0.89685,61776
2011.09.30,00:00,0.89687,0.90848,0.89647,0.90766,57984
2011.10.03,00:00,0.91064,0.92165,0.90770,0.92146,65289
2011.10.04,00:00,0.92142,0.92612,0.91455,0.91621,72592
2011.10.05,00:00,0.91619,0.92497,0.91513,0.92300,68431
2011.10.06,00:00,0.92295,0.93147,0.91852,0.92043,64537
2011.10.07,00:00,0.92043,0.92850,0.91459,0.92671,57947
2011.10.10,00:00,0.92697,0.92720,0.90020,0.90355,61585
2011.10.11,00:00,0.90355,0.91216,0.90241,0.90857,60069
2011.10.12,00:00,0.90857,0.91109,0.89179,0.89471,64792
2011.10.13,00:00,0.89471,0.90389,0.89272,0.89801,61776
2011.10.14,00:00,0.89797,0.90088,0.89031,0.89136,55582
2011.10.17,00:00,0.89191,0.89970,0.88807,0.89914,59974
2011.10.18,00:00,0.89902,0.90479,0.89450,0.89833,63981
2011.10.19,00:00,0.89827,0.90381,0.89497,0.90277,60718
2011.10.20,00:00,0.90256,0.90823,0.89287,0.89369,66112
2011.10.21,00:00,0.89364,0.89518,0.88055,0.88189,56249
2011.10.24,00:00,0.88456,0.88773,0.87912,0.88069,55104
2011.10.25,00:00,0.88070,0.88447,0.87714,0.87762,56775
2011.10.26,00:00,0.87757,0.88585,0.87284,0.88078,54780
2011.10.27,00:00,0.88078,0.88243,0.85671,0.85993,62533
2011.10.28,00:00,0.85996,0.86508,0.85945,0.86287,47709
2011.10.31,00:00,0.86203,0.87861,0.86103,0.87642,62524
2011.11.01,00:00,0.87643,0.89593,0.87636,0.88716,71290
2011.11.02,00:00,0.88716,0.89048,0.87940,0.88353,62302
2011.11.03,00:00,0.88356,0.88931,0.87609,0.87827,67199
2011.11.04,00:00,0.87831,0.89049,0.87685,0.88457,57838
2011.11.07,00:00,0.88723,0.90306,0.88673,0.90060,61304
2011.11.08,00:00,0.90060,0.90670,0.89224,0.89471,56870
2011.11.09,00:00,0.89461,0.91098,0.89211,0.90927,60384
2011.11.10,00:00,0.90923,0.91509,0.90179,0.90573,60031
2011.11.11,00:00,0.90575,0.90831,0.89526,0.89974,48867
2011.11.14,00:00,0.89814,0.90921,0.89611,0.90807,62958
2011.11.15,00:00,0.90824,0.91979,0.90764,0.91493,66588
2011.11.16,00:00,0.91494,0.92226,0.91389,0.91914,71221
2011.11.17,00:00,0.91913,0.92359,0.91518,0.92192,73546
2011.11.18,00:00,0.92197,0.92231,0.90846,0.91614,60657
2011.11.21,00:00,0.91707,0.92092,0.91399,0.91715,66046
2011.11.22,00:00,0.91714,0.91858,0.91072,0.91405,61933
2011.11.23,00:00,0.91405,0.92133,0.91275,0.91987,67252
2011.11.24,00:00,0.91968,0.92156,0.91534,0.91929,47952
2011.11.25,00:00,0.91928,0.93303,0.91885,0.92947,59328
2011.11.28,00:00,0.92767,0.93068,0.91753,0.92229,65159
2011.11.29,00:00,0.92230,0.92440,0.91395,0.92079,65059
2011.11.30,00:00,0.92079,0.92514,0.90654,0.91307,68010
2011.12.01,00:00,0.91308,0.91903,0.90709,0.91567,61448
2011.12.02,00:00,0.91568,0.92415,0.91098,0.92102,52751
2011.12.05,00:00,0.92059,0.92310,0.91649,0.92066,49344
2011.12.06,00:00,0.92064,0.92960,0.91989,0.92596,58783
2011.12.07,00:00,0.92589,0.92880,0.92270,0.92353,54502
2011.12.08,00:00,0.92357,0.92902,0.91762,0.92608,54601
2011.12.09,00:00,0.92605,0.92842,0.91816,0.92274,54543
2011.12.12,00:00,0.92531,0.93876,0.92474,0.93704,53473
2011.12.13,00:00,0.93709,0.94776,0.93414,0.94546,60052
2011.12.14,00:00,0.94545,0.95376,0.94291,0.95349,55261
2011.12.15,00:00,0.95345,0.95467,0.93880,0.94004,54472
2011.12.16,00:00,0.93999,0.94144,0.93513,0.93592,46372
2011.12.19,00:00,0.93616,0.93994,0.93478,0.93732,46256
2011.12.20,00:00,0.93733,0.93806,0.92672,0.93163,43471
