Date,Time,Open,High,Low,Close,Volume
1999.07.13,00:00,122.220,122.270,121.120,121.250,5736
1999.07.14,00:00,121.290,121.500,120.380,120.710,5540
1999.07.15,00:00,120.740,121.220,120.250,121.000,6374
1999.07.16,00:00,120.930,121.150,120.470,120.970,5535
1999.07.19,00:00,120.980,121.050,117.670,118.320,6628
1999.07.20,00:00,118.340,119.730,117.910,118.970,5960
1999.07.21,00:00,119.050,119.700,118.050,118.170,6094
1999.07.22,00:00,118.190,118.800,116.170,116.960,6413
1999.07.23,00:00,116.960,117.450,116.120,116.480,6865
1999.07.26,00:00,116.860,117.100,115.430,116.840,6545
1999.07.27,00:00,116.860,117.400,116.170,116.440,6356
1999.07.28,00:00,116.440,116.570,115.340,116.070,5928
1999.07.29,00:00,116.070,116.140,114.910,115.440,6401
1999.07.30,00:00,115.450,115.850,114.140,114.570,4298
1999.08.02,00:00,114.870,114.990,113.870,114.450,6220
1999.08.03,00:00,114.440,115.720,114.360,115.250,6034
1999.08.04,00:00,115.260,115.350,114.050,114.310,5496
1999.08.05,00:00,114.380,114.950,113.600,114.560,6551
1999.08.06,00:00,114.540,115.030,114.240,114.880,5127
1999.08.09,00:00,115.230,115.520,114.950,115.080,4182
1999.08.10,00:00,115.090,115.450,114.380,114.890,5119
1999.08.11,00:00,114.890,115.420,114.480,115.360,5167
1999.08.12,00:00,115.350,116.070,115.220,115.290,5232
1999.08.13,00:00,115.300,116.350,114.510,115.800,5695
1999.08.16,00:00,115.750,115.910,114.550,114.560,5376
1999.08.17,00:00,114.420,114.950,113.870,114.020,5408
1999.08.18,00:00,114.010,114.300,111.630,111.960,7431
1999.08.19,00:00,111.970,112.350,110.710,111.550,7929
1999.08.20,00:00,111.550,112.160,111.050,111.250,5706
1999.08.23,00:00,111.260,112.050,110.570,111.540,6070
1999.08.24,00:00,111.520,112.920,110.680,110.840,7173
1999.08.25,00:00,110.850,112.200,110.530,111.070,7228
1999.08.26,00:00,111.090,111.960,110.770,111.570,4203
1999.08.27,00:00,111.560,111.970,111.270,111.380,5077
1999.08.30,00:00,110.920,111.600,110.560,110.580,4917
1999.08.31,00:00,110.570,111.090,109.020,109.680,7028
1999.09.01,00:00,109.690,109.850,108.660,109.050,5728
1999.09.02,00:00,109.040,109.660,108.710,109.210,6078
1999.09.03,00:00,109.210,110.470,109.090,110.040,5638
1999.09.06,00:00,109.570,109.980,109.330,109.670,4832
1999.09.07,00:00,109.650,111.420,109.430,110.720,5421
1999.09.08,00:00,110.720,111.300,110.380,111.150,6038
1999.09.09,00:00,111.150,111.160,107.560,108.030,7981
1999.09.10,00:00,108.020,109.990,107.650,108.720,8444
1999.09.13,00:00,108.850,109.160,106.110,106.690,6414
1999.09.14,00:00,106.700,107.300,105.160,105.860,8896
1999.09.15,00:00,105.860,106.050,103.190,104.560,8083
1999.09.16,00:00,104.480,105.600,103.560,105.230,7516
1999.09.17,00:00,104.910,107.320,104.780,107.180,6338
1999.09.20,00:00,107.670,108.220,105.890,106.220,6235
1999.09.21,00:00,106.230,107.370,103.770,104.880,7832
1999.09.22,00:00,104.890,105.560,103.670,104.300,6113
1999.09.23,00:00,104.310,104.620,103.470,103.810,6767
1999.09.24,00:00,103.810,105.160,103.750,104.200,6358
1999.09.27,00:00,105.520,106.470,103.900,105.790,7159
1999.09.28,00:00,105.820,106.720,105.470,106.550,6304
1999.09.29,00:00,106.530,107.270,106.060,107.160,6109
1999.09.30,00:00,107.150,107.300,105.200,106.310,6843
1999.10.01,00:00,106.300,106.380,104.830,105.140,5742
1999.10.04,00:00,105.080,106.480,104.600,106.200,5408
1999.10.05,00:00,106.210,107.180,105.880,106.450,6055
1999.10.06,00:00,106.420,107.790,105.950,107.510,6061
1999.10.07,00:00,107.490,107.980,106.990,107.160,5563
1999.10.08,00:00,107.150,108.000,107.080,107.370,5240
1999.10.11,00:00,107.410,107.480,106.550,106.850,4284
1999.10.12,00:00,106.870,106.930,106.030,106.140,5114
1999.10.13,00:00,106.130,108.020,105.910,106.630,6257
1999.10.14,00:00,106.620,107.470,106.400,107.410,5824
1999.10.15,00:00,107.460,107.630,105.200,105.250,6329
1999.10.18,00:00,105.300,105.830,104.790,105.490,5888
1999.10.19,00:00,105.490,105.920,105.180,105.410,5406
1999.10.20,00:00,105.430,106.690,105.170,106.360,5991
1999.10.21,00:00,106.370,106.530,105.750,106.060,5716
1999.10.22,00:00,106.050,106.270,105.240,105.880,5571
1999.10.25,00:00,105.860,106.230,105.200,105.350,6337
1999.10.26,00:00,105.350,105.510,104.530,104.790,6266
1999.10.27,00:00,104.780,104.860,103.670,104.460,7114
1999.10.28,00:00,104.450,105.230,103.870,105.220,6030
1999.10.29,00:00,105.210,105.300,103.950,104.020,6091
1999.11.01,00:00,104.180,104.560,103.720,104.090,5884
1999.11.02,00:00,104.050,105.090,103.790,104.040,6596
1999.11.03,00:00,104.030,105.230,103.410,104.860,6954
1999.11.04,00:00,104.880,105.570,104.350,104.840,6495
1999.11.05,00:00,104.840,106.650,104.620,105.930,6325
1999.11.08,00:00,106.140,106.410,105.080,105.230,6497
1999.11.09,00:00,105.250,105.540,104.730,105.000,4848
1999.11.10,00:00,104.940,105.250,104.370,104.580,5559
1999.11.11,00:00,104.570,105.470,104.450,104.920,5240
1999.11.12,00:00,104.910,105.390,104.500,105.330,5230
1999.11.15,00:00,105.310,105.370,104.570,104.850,5254
1999.11.16,00:00,104.870,106.010,104.800,105.870,4803
1999.11.17,00:00,105.870,106.300,104.990,105.540,5422
1999.11.18,00:00,105.570,106.000,105.330,105.960,3975
1999.11.19,00:00,105.950,106.580,105.730,106.400,4799
1999.11.22,00:00,106.300,106.590,104.560,104.700,5635
1999.11.23,00:00,104.690,104.770,104.000,104.280,5325
1999.11.24,00:00,104.300,104.770,104.050,104.740,5703
1999.11.25,00:00,104.730,104.980,104.090,104.350,5284
1999.11.26,00:00,104.350,104.560,101.260,101.820,6317
1999.11.29,00:00,102.440,104.050,101.600,102.740,7616
1999.11.30,00:00,102.680,103.110,101.340,102.050,8440
1999.12.01,00:00,102.020,102.770,101.840,102.630,5738
1999.12.02,00:00,102.650,102.810,102.190,102.760,5324
1999.12.03,00:00,102.760,102.790,102.100,102.790,5282
1999.12.06,00:00,102.630,103.480,102.030,102.920,4585
1999.12.07,00:00,102.910,103.220,102.180,102.400,5279
1999.12.08,00:00,102.400,103.200,102.380,102.920,5193
1999.12.09,00:00,102.920,103.420,102.170,102.510,4770
1999.12.10,00:00,102.500,103.000,102.120,102.190,4769
1999.12.13,00:00,102.450,103.350,102.250,103.140,3425
1999.12.14,00:00,103.130,103.800,102.800,103.510,4537
1999.12.15,00:00,103.500,103.790,103.320,103.700,4227
1999.12.16,00:00,103.660,103.680,102.540,103.110,5206
1999.12.17,00:00,103.100,103.430,102.650,103.250,4562
1999.12.20,00:00,103.140,103.470,102.260,102.550,5406
1999.12.21,00:00,102.580,102.620,101.850,102.160,5664
1999.12.22,00:00,102.170,102.450,101.400,101.600,5533
1999.12.23,00:00,101.590,102.240,101.300,102.070,3448
1999.12.24,00:00,102.050,103.170,101.750,102.910,4557
1999.12.27,00:00,102.780,102.970,102.010,102.250,3798
1999.12.28,00:00,102.250,102.760,102.020,102.340,4651
1999.12.29,00:00,102.370,102.570,101.800,102.090,4174
1999.12.30,00:00,102.130,102.580,101.950,102.520,4033
1999.12.31,00:00,102.540,102.600,102.110,102.190,751
2000.01.03,00:00,102.140,102.260,101.390,101.680,3895
2000.01.04,00:00,101.710,103.340,101.500,103.150,6144
2000.01.05,00:00,103.160,104.470,102.800,104.120,5287
2000.01.06,00:00,104.120,105.580,103.980,105.260,6050
2000.01.07,00:00,105.260,105.920,104.870,105.410,4557
2000.01.10,00:00,105.110,105.390,104.330,105.170,5105
2000.01.11,00:00,105.160,106.330,105.090,106.050,6450
2000.01.12,00:00,106.040,106.270,105.540,105.730,5780
2000.01.13,00:00,105.730,106.250,105.420,106.100,5078
2000.01.14,00:00,106.080,106.600,105.460,105.930,4925
2000.01.17,00:00,105.850,105.880,104.640,104.900,4365
2000.01.18,00:00,104.930,105.740,104.780,105.690,4922
2000.01.19,00:00,105.680,106.110,105.160,105.300,5271
2000.01.20,00:00,105.270,105.720,105.170,105.370,4982
2000.01.21,00:00,105.390,105.450,104.420,104.860,5809
2000.01.24,00:00,105.120,105.860,104.670,105.580,5200
2000.01.25,00:00,105.550,106.070,105.500,106.050,4916
2000.01.26,00:00,106.040,106.210,105.530,105.600,5256
2000.01.27,00:00,105.590,105.900,104.670,105.060,6816
2000.01.28,00:00,105.060,107.270,104.550,107.190,5692
2000.01.31,00:00,107.060,107.540,106.590,107.270,4850
2000.02.01,00:00,107.260,107.980,107.030,107.850,5460
2000.02.02,00:00,107.860,109.070,107.730,108.210,5987
2000.02.03,00:00,108.200,108.780,107.170,107.590,5885
2000.02.04,00:00,107.590,108.060,107.120,107.170,5957
2000.02.07,00:00,107.220,108.850,107.200,108.620,5321
2000.02.08,00:00,108.630,109.700,108.620,109.450,6392
2000.02.09,00:00,109.470,109.670,108.530,108.860,7330
2000.02.10,00:00,108.840,109.300,108.300,109.250,7699
2000.02.11,00:00,109.240,109.780,108.670,108.820,6104
2000.02.14,00:00,108.870,109.000,108.050,108.940,4941
2000.02.15,00:00,108.940,109.340,108.460,109.160,6051
2000.02.16,00:00,109.150,109.670,108.880,109.380,5550
2000.02.17,00:00,109.390,110.680,109.300,110.560,5677
2000.02.18,00:00,110.580,111.270,110.320,110.980,5012
2000.02.21,00:00,110.760,111.450,110.400,111.310,5770
2000.02.22,00:00,111.370,111.730,110.540,110.700,5640
2000.02.23,00:00,110.720,111.350,110.090,111.090,5057
2000.02.24,00:00,111.110,111.530,110.550,111.430,5709
2000.02.25,00:00,111.460,111.490,110.130,110.280,5471
2000.02.28,00:00,109.620,109.880,108.320,109.460,5652
2000.02.29,00:00,109.450,110.380,109.370,110.240,5813
2000.03.01,00:00,110.210,110.250,106.550,107.190,6902
2000.03.02,00:00,107.190,107.950,106.560,107.720,7571
2000.03.03,00:00,107.710,108.080,107.300,107.730,6223
2000.03.06,00:00,107.820,107.900,106.720,107.310,5784
2000.03.07,00:00,107.330,108.150,105.780,106.220,6604
2000.03.08,00:00,106.210,107.490,106.010,107.190,7217
2000.03.09,00:00,107.180,107.570,106.170,106.620,6239
2000.03.10,00:00,106.610,106.750,106.060,106.330,5588
2000.03.13,00:00,106.290,106.610,104.780,105.580,6426
2000.03.14,00:00,105.600,105.930,104.610,105.140,5877
2000.03.15,00:00,105.150,106.250,104.760,105.650,6197
2000.03.16,00:00,105.640,105.810,105.090,105.420,5504
2000.03.17,00:00,105.400,106.800,105.370,106.740,5603
2000.03.20,00:00,106.910,107.080,106.250,106.360,6463
2000.03.21,00:00,106.330,107.250,106.240,106.730,5385
2000.03.22,00:00,106.720,107.180,106.500,107.160,5758
2000.03.23,00:00,107.140,107.820,106.980,107.240,5692
2000.03.24,00:00,107.220,107.680,106.690,106.870,5422
2000.03.27,00:00,106.860,107.170,106.600,106.780,5235
2000.03.28,00:00,106.780,106.810,105.650,105.850,6245
2000.03.29,00:00,105.820,106.350,104.970,105.750,6515
2000.03.30,00:00,105.740,105.920,104.820,105.450,6319
2000.03.31,00:00,105.470,106.080,102.030,102.770,7593
2000.04.03,00:00,103.360,105.630,102.840,104.920,6859
2000.04.04,00:00,104.920,105.770,104.140,105.300,5242
2000.04.05,00:00,105.280,105.600,104.730,104.860,5986
2000.04.06,00:00,104.840,105.140,104.550,104.790,5312
2000.04.07,00:00,104.790,105.510,104.700,105.420,4291
2000.04.10,00:00,105.390,106.850,105.290,106.490,5387
2000.04.11,00:00,106.490,107.150,106.270,106.920,5162
2000.04.12,00:00,106.910,106.990,105.250,105.750,6093
2000.04.13,00:00,105.800,106.150,105.600,105.870,5647
2000.04.14,00:00,105.850,106.200,104.720,104.800,5514
2000.04.17,00:00,104.290,105.350,103.230,104.500,6481
2000.04.18,00:00,104.500,104.870,103.470,104.680,7069
2000.04.19,00:00,104.670,105.050,104.220,104.810,6114
2000.04.20,00:00,104.890,105.890,104.430,105.770,6317
2000.04.21,00:00,105.770,105.910,105.420,105.770,4020
2000.04.24,00:00,105.820,106.010,105.060,105.700,4227
2000.04.25,00:00,105.710,106.350,105.210,106.270,6539
2000.04.26,00:00,106.310,106.800,105.520,106.250,6966
2000.04.27,00:00,106.270,106.620,105.840,106.380,7005
2000.04.28,00:00,106.390,108.310,106.350,108.090,6430
2000.05.01,00:00,107.800,109.050,107.690,108.780,4387
2000.05.02,00:00,108.770,108.980,108.220,108.470,6009
2000.05.03,00:00,108.470,109.520,108.330,109.090,5831
2000.05.04,00:00,109.100,109.660,107.660,108.020,6918
2000.05.05,00:00,108.030,108.700,107.230,108.540,6314
2000.05.08,00:00,108.770,109.220,108.300,108.920,6759
2000.05.09,00:00,108.930,109.670,108.550,109.310,6532
2000.05.10,00:00,109.270,109.630,108.600,109.360,6351
2000.05.11,00:00,109.400,110.080,108.060,108.430,7326
2000.05.12,00:00,108.450,109.060,107.670,108.180,6452
2000.05.15,00:00,108.670,109.590,108.580,109.170,5100
2000.05.16,00:00,109.090,109.910,108.750,109.690,5769
2000.05.17,00:00,109.680,110.040,109.010,109.230,5891
2000.05.18,00:00,109.210,109.460,108.440,108.520,6917
2000.05.19,00:00,108.490,108.820,106.370,106.900,7649
2000.05.22,00:00,107.130,107.500,106.730,107.160,6559
2000.05.23,00:00,107.160,107.290,106.390,106.410,7108
2000.05.24,00:00,106.420,107.990,106.390,107.750,6727
2000.05.25,00:00,107.740,107.990,107.260,107.340,7052
2000.05.26,00:00,107.350,107.850,106.580,107.150,6657
2000.05.29,00:00,107.020,107.410,106.690,106.980,5709
2000.05.30,00:00,106.990,107.030,106.050,106.590,6574
2000.05.31,00:00,106.600,107.940,106.170,107.660,6930
2000.06.01,00:00,107.650,109.020,107.600,108.560,6132
2000.06.02,00:00,108.550,109.060,107.660,108.030,6088
2000.06.05,00:00,108.010,108.290,107.250,107.360,6367
2000.06.06,00:00,107.340,107.620,105.200,105.810,6728
2000.06.07,00:00,105.820,106.220,105.030,105.480,7274
2000.06.08,00:00,105.450,106.280,105.400,105.890,6698
2000.06.09,00:00,105.890,107.200,105.840,107.090,6575
2000.06.12,00:00,106.800,107.200,106.330,106.880,6131
2000.06.13,00:00,106.870,107.030,106.190,106.930,6276
2000.06.14,00:00,106.950,107.150,106.300,106.650,6899
2000.06.15,00:00,106.670,106.750,105.870,106.470,6735
2000.06.16,00:00,106.470,106.610,106.010,106.370,6176
2000.06.19,00:00,106.420,106.510,105.570,105.850,6452
2000.06.20,00:00,105.860,105.910,105.200,105.450,6959
2000.06.21,00:00,105.460,105.660,105.150,105.570,6347
2000.06.22,00:00,105.570,105.670,104.120,104.540,6769
2000.06.23,00:00,104.540,104.920,103.900,104.760,7064
2000.06.26,00:00,104.610,105.780,104.270,105.600,6626
2000.06.27,00:00,105.570,105.930,105.220,105.260,6716
2000.06.28,00:00,105.260,105.830,105.240,105.520,6208
2000.06.29,00:00,105.500,105.530,104.380,105.320,7136
2000.06.30,00:00,105.350,106.370,104.730,106.090,7010
2000.07.03,00:00,106.090,106.490,105.590,105.680,6441
2000.07.04,00:00,105.730,106.520,105.270,106.180,6853
2000.07.05,00:00,106.170,107.200,105.800,106.990,6817
2000.07.06,00:00,106.980,107.540,106.810,107.440,6840
2000.07.07,00:00,107.440,107.970,107.210,107.920,6378
2000.07.10,00:00,107.870,107.910,106.560,107.030,6490
2000.07.11,00:00,107.030,107.180,106.590,107.090,6484
2000.07.12,00:00,107.100,108.480,107.020,108.130,7261
2000.07.13,00:00,108.120,108.390,106.960,108.030,7350
2000.07.14,00:00,108.050,108.460,107.550,108.090,6830
2000.07.17,00:00,107.720,108.830,107.300,107.960,7062
2000.07.18,00:00,108.010,108.420,107.600,108.150,7396
2000.07.19,00:00,108.180,108.380,107.710,108.260,6645
2000.07.20,00:00,108.260,108.280,107.300,107.510,6245
2000.07.21,00:00,107.510,109.200,107.400,109.010,7187
2000.07.24,00:00,108.740,109.160,108.460,108.750,6882
2000.07.25,00:00,108.770,109.330,108.560,109.160,6449
2000.07.26,00:00,109.120,109.420,108.890,109.110,6893
2000.07.27,00:00,109.120,109.350,108.710,109.150,7084
2000.07.28,00:00,109.170,109.820,108.520,109.700,6695
2000.07.31,00:00,109.600,109.800,109.150,109.310,6731
2000.08.01,00:00,109.320,109.790,108.930,109.260,7082
2000.08.02,00:00,109.270,109.340,108.300,108.880,6250
2000.08.03,00:00,108.870,109.150,107.920,108.360,7207
2000.08.04,00:00,108.370,108.660,108.050,108.580,7115
2000.08.07,00:00,108.570,109.170,108.450,109.040,6473
2000.08.08,00:00,109.050,109.270,108.310,108.550,6805
2000.08.09,00:00,108.540,108.700,107.750,107.880,6511
2000.08.10,00:00,107.860,109.070,107.470,108.640,6873
2000.08.11,00:00,108.630,108.950,108.300,108.500,4373
2000.08.14,00:00,108.650,109.640,108.560,109.420,6111
2000.08.15,00:00,109.390,109.640,108.870,109.060,7108
2000.08.16,00:00,109.070,109.210,108.310,108.530,6927
2000.08.17,00:00,108.560,108.670,108.230,108.540,6545
2000.08.18,00:00,108.570,109.150,108.060,108.350,6922
2000.08.21,00:00,108.280,108.770,107.800,108.670,6054
2000.08.22,00:00,108.690,108.690,108.120,108.320,6039
2000.08.23,00:00,108.310,108.370,106.820,107.070,7491
2000.08.24,00:00,107.060,107.420,106.560,106.850,6462
2000.08.25,00:00,106.880,107.330,106.630,106.840,6946
2000.08.28,00:00,106.770,106.850,106.050,106.450,4732
2000.08.29,00:00,106.460,106.730,105.990,106.050,5549
2000.08.30,00:00,106.050,106.730,105.920,106.470,6364
2000.08.31,00:00,106.450,106.820,106.220,106.670,5728
2000.09.01,00:00,106.680,106.740,105.560,105.890,5550
2000.09.04,00:00,105.920,105.980,105.570,105.920,5816
2000.09.05,00:00,105.930,106.570,105.760,105.820,6159
2000.09.06,00:00,105.840,106.140,105.550,105.880,6694
2000.09.07,00:00,105.920,106.470,104.770,105.160,7144
2000.09.08,00:00,105.150,106.250,105.050,106.130,6939
2000.09.11,00:00,106.120,106.550,105.840,106.140,7218
2000.09.12,00:00,106.160,107.070,106.070,106.840,6745
2000.09.13,00:00,106.830,107.370,106.800,107.070,6263
2000.09.14,00:00,107.070,107.720,106.900,107.570,5938
2000.09.15,00:00,107.550,107.780,107.070,107.110,5556
2000.09.18,00:00,107.130,107.200,106.640,106.880,6083
2000.09.19,00:00,106.870,107.150,106.670,106.980,6207
2000.09.20,00:00,106.970,107.400,106.410,106.550,6817
2000.09.21,00:00,106.550,106.790,106.270,106.650,6830
2000.09.22,00:00,106.640,108.150,106.400,107.950,8252
2000.09.25,00:00,107.900,108.150,107.380,107.760,6684
2000.09.26,00:00,107.770,107.790,107.150,107.570,6276
2000.09.27,00:00,107.570,107.930,107.170,107.310,6237
2000.09.28,00:00,107.310,107.810,107.200,107.660,5798
2000.09.29,00:00,107.640,108.520,107.490,108.080,6514
2000.10.02,00:00,108.150,108.990,108.060,108.870,6717
2000.10.03,00:00,108.780,109.010,108.400,108.830,7094
2000.10.04,00:00,108.820,109.460,108.550,109.300,5882
2000.10.05,00:00,109.300,109.610,109.000,109.160,6571
2000.10.06,00:00,109.150,109.170,108.670,108.780,6214
2000.10.09,00:00,108.900,109.150,108.720,108.810,4727
2000.10.10,00:00,108.790,108.880,107.620,107.840,6990
2000.10.11,00:00,107.820,108.180,107.490,107.760,6636
2000.10.12,00:00,107.770,108.210,107.320,107.680,6544
2000.10.13,00:00,107.690,108.020,107.510,107.850,6308
